100,100
96,39,normal
97,39,normal
98,39,normal
99,39,normal
0,40,normal
1,40,normal
2,40,normal
3,40,normal
4,40,normal
5,40,normal
6,40,normal
7,40,normal
8,40,normal
9,40,normal
10,40,normal
11,40,normal
12,40,normal
13,40,normal
14,40,normal
15,40,normal
16,40,normal
17,40,normal
18,40,normal
19,40,normal
20,40,normal
21,40,normal
22,40,normal
23,40,normal
24,40,normal
25,40,normal
26,40,normal
27,40,normal
28,40,normal
29,40,normal
30,40,normal
31,40,normal
32,40,normal
33,40,normal
34,40,normal
35,40,normal
36,40,normal
37,40,normal
38,40,normal
39,40,normal
40,40,normal
41,40,normal
42,40,normal
43,40,normal
44,40,normal
45,40,normal
46,40,normal
47,40,normal
48,40,normal
49,40,normal
50,40,normal
51,40,normal
52,40,normal
53,40,normal
54,40,normal
55,40,normal
56,40,normal
57,40,normal
58,40,normal
59,40,normal
60,40,normal
61,40,normal
62,40,normal
63,40,normal
64,40,normal
65,40,normal
66,40,normal
67,40,normal
68,40,normal
69,40,normal
70,40,normal
71,40,normal
72,40,normal
73,40,normal
74,40,normal
75,40,normal
76,40,normal
77,40,normal
78,40,normal
79,40,normal
80,40,normal
81,40,normal
82,40,normal
83,40,normal
84,40,normal
85,40,normal
86,40,normal
87,40,normal
88,40,normal
89,40,normal
90,40,normal
91,40,normal
92,40,normal
93,40,normal
94,40,normal
95,40,normal
96,40,normal
97,40,normal
98,40,normal
99,40,normal
0,41,normal
1,41,normal
2,41,normal
3,41,normal
4,41,normal
5,41,normal
6,41,normal
7,41,normal
8,41,normal
9,41,normal
10,41,normal
11,41,normal
12,41,normal
13,41,normal
14,41,normal
15,41,normal
16,41,normal
17,41,normal
18,41,normal
19,41,normal
20,41,normal
21,41,normal
22,41,normal
23,41,normal
24,41,normal
25,41,normal
26,41,normal
27,41,normal
28,41,normal
29,41,normal
30,41,normal
31,41,normal
32,41,normal
33,41,normal
34,41,normal
35,41,normal
36,41,normal
37,41,normal
38,41,normal
39,41,normal
40,41,normal
41,41,normal
42,41,normal
43,41,normal
44,41,normal
45,41,normal
46,41,normal
47,41,normal
48,41,normal
49,41,normal
50,41,normal
51,41,normal
52,41,normal
53,41,normal
54,41,normal
55,41,normal
56,41,normal
57,41,normal
58,41,normal
59,41,normal
60,41,normal
61,41,normal
62,41,normal
63,41,normal
64,41,normal
65,41,normal
66,41,normal
67,41,normal
68,41,normal
69,41,normal
70,41,normal
71,41,normal
72,41,normal
73,41,normal
74,41,normal
75,41,normal
76,41,normal
77,41,normal
78,41,normal
79,41,normal
80,41,normal
81,41,normal
82,41,normal
83,41,normal
84,41,normal
85,41,normal
86,41,normal
87,41,normal
88,41,normal
89,41,normal
90,41,normal
91,41,normal
92,41,normal
93,41,normal
94,41,normal
95,41,normal
96,41,normal
97,41,normal
98,41,normal
99,41,normal
0,42,normal
1,42,normal
2,42,normal
3,42,normal
4,42,normal
5,42,normal
6,42,normal
7,42,normal
8,42,normal
9,42,normal
10,42,normal
11,42,normal
12,42,normal
13,42,normal
14,42,normal
15,42,normal
16,42,normal
17,42,normal
18,42,normal
19,42,normal
20,42,normal
21,42,normal
22,42,normal
23,42,normal
24,42,normal
25,42,normal
26,42,normal
27,42,normal
28,42,normal
29,42,normal
30,42,normal
31,42,normal
32,42,normal
33,42,normal
34,42,normal
35,42,normal
36,42,normal
37,42,normal
38,42,normal
39,42,normal
40,42,normal
41,42,normal
42,42,normal
43,42,normal
44,42,normal
45,42,normal
46,42,normal
47,42,normal
48,42,normal
49,42,normal
50,42,normal
51,42,normal
52,42,normal
53,42,normal
54,42,normal
55,42,normal
56,42,normal
57,42,normal
58,42,normal
59,42,normal
60,42,normal
61,42,normal
62,42,normal
63,42,normal
64,42,normal
65,42,normal
66,42,normal
67,42,normal
68,42,normal
69,42,normal
70,42,normal
71,42,normal
72,42,normal
73,42,normal
74,42,normal
75,42,normal
76,42,normal
77,42,normal
78,42,normal
79,42,normal
80,42,normal
81,42,normal
82,42,normal
83,42,normal
84,42,normal
85,42,normal
86,42,normal
87,42,normal
88,42,normal
89,42,normal
90,42,normal
91,42,normal
92,42,normal
93,42,normal
94,42,normal
95,42,normal
96,42,normal
97,42,normal
98,42,normal
99,42,normal
0,43,normal
1,43,normal
2,43,normal
3,43,normal
4,43,normal
5,43,normal
6,43,normal
7,43,normal
8,43,normal
9,43,normal
10,43,normal
11,43,normal
12,43,normal
13,43,normal
14,43,normal
15,43,normal
16,43,normal
17,43,normal
18,43,normal
19,43,normal
20,43,normal
21,43,normal
22,43,normal
23,43,normal
24,43,normal
25,43,normal
26,43,normal
27,43,normal
28,43,normal
29,43,normal
30,43,normal
31,43,normal
32,43,normal
33,43,normal
34,43,normal
35,43,barrier
36,43,normal
37,43,normal
38,43,normal
39,43,normal
40,43,normal
41,43,normal
42,43,normal
43,43,normal
44,43,normal
45,43,normal
46,43,normal
47,43,normal
48,43,normal
49,43,normal
50,43,normal
51,43,normal
52,43,normal
53,43,normal
54,43,normal
55,43,normal
56,43,normal
57,43,normal
58,43,normal
59,43,normal
60,43,normal
61,43,normal
62,43,normal
63,43,normal
64,43,normal
65,43,normal
66,43,normal
67,43,normal
68,43,normal
69,43,normal
70,43,normal
71,43,normal
72,43,normal
73,43,normal
74,43,normal
75,43,normal
76,43,normal
77,43,normal
78,43,normal
79,43,normal
80,43,normal
81,43,normal
82,43,normal
83,43,normal
84,43,normal
85,43,normal
86,43,normal
87,43,normal
88,43,normal
89,43,normal
90,43,normal
91,43,normal
92,43,normal
93,43,normal
94,43,normal
95,43,normal
96,43,normal
97,43,normal
98,43,normal
99,43,normal
0,44,normal
1,44,normal
2,44,normal
3,44,normal
4,44,normal
5,44,normal
6,44,normal
7,44,normal
8,44,normal
9,44,normal
10,44,normal
11,44,normal
12,44,normal
13,44,normal
14,44,normal
15,44,normal
16,44,normal
17,44,normal
18,44,normal
19,44,normal
20,44,normal
21,44,normal
22,44,normal
23,44,normal
24,44,normal
25,44,normal
26,44,normal
27,44,normal
28,44,normal
29,44,normal
30,44,normal
31,44,normal
32,44,normal
33,44,normal
34,44,normal
35,44,normal
36,44,normal
37,44,normal
38,44,normal
39,44,normal
40,44,normal
41,44,normal
42,44,normal
43,44,normal
44,44,normal
45,44,normal
46,44,normal
47,44,normal
48,44,normal
49,44,normal
50,44,normal
51,44,normal
52,44,normal
53,44,normal
54,44,normal
55,44,normal
56,44,normal
57,44,normal
58,44,normal
59,44,normal
60,44,normal
61,44,normal
62,44,normal
63,44,normal
64,44,normal
65,44,normal
66,44,normal
67,44,normal
68,44,normal
69,44,normal
70,44,normal
71,44,normal
72,44,normal
73,44,normal
74,44,normal
75,44,normal
76,44,normal
77,44,normal
78,44,normal
79,44,normal
80,44,normal
81,44,normal
82,44,normal
83,44,normal
84,44,normal
85,44,normal
86,44,normal
87,44,normal
88,44,normal
89,44,normal
90,44,normal
91,44,normal
92,44,normal
93,44,normal
94,44,normal
95,44,normal
96,44,normal
97,44,normal
98,44,normal
99,44,normal
0,45,normal
1,45,normal
2,45,normal
3,45,normal
4,45,normal
5,45,normal
6,45,normal
7,45,normal
8,45,normal
9,45,normal
10,45,normal
11,45,normal
12,45,normal
13,45,normal
14,45,normal
15,45,normal
16,45,normal
17,45,normal
18,45,normal
19,45,normal
20,45,normal
21,45,normal
22,45,normal
23,45,normal
24,45,normal
25,45,normal
26,45,normal
27,45,normal
28,45,normal
29,45,normal
30,45,normal
31,45,normal
32,45,normal
33,45,normal
34,45,normal
35,45,normal
36,45,normal
37,45,normal
38,45,normal
39,45,normal
40,45,normal
41,45,normal
42,45,normal
43,45,normal
44,45,normal
45,45,normal
46,45,normal
47,45,normal
48,45,normal
49,45,normal
50,45,normal
51,45,normal
52,45,normal
53,45,normal
54,45,normal
55,45,normal
56,45,normal
57,45,normal
58,45,normal
59,45,normal
60,45,normal
61,45,normal
62,45,normal
63,45,normal
64,45,normal
65,45,normal
66,45,normal
67,45,normal
68,45,normal
69,45,normal
70,45,normal
71,45,normal
72,45,normal
73,45,normal
74,45,normal
75,45,normal
76,45,normal
77,45,normal
78,45,normal
79,45,normal
80,45,normal
81,45,normal
82,45,normal
83,45,normal
84,45,normal
85,45,normal
86,45,normal
87,45,normal
88,45,normal
89,45,normal
90,45,normal
91,45,normal
92,45,normal
93,45,normal
94,45,normal
95,45,normal
96,45,normal
97,45,normal
98,45,normal
99,45,normal
0,46,normal
1,46,normal
2,46,normal
3,46,normal
4,46,normal
5,46,normal
6,46,normal
7,46,normal
8,46,normal
9,46,normal
10,46,normal
11,46,normal
12,46,normal
13,46,normal
14,46,normal
15,46,normal
16,46,normal
17,46,normal
18,46,normal
19,46,normal
20,46,normal
21,46,normal
22,46,normal
23,46,normal
24,46,normal
25,46,normal
26,46,normal
27,46,normal
28,46,normal
29,46,normal
30,46,normal
31,46,normal
32,46,normal
33,46,normal
34,46,normal
35,46,normal
36,46,normal
37,46,normal
38,46,normal
39,46,normal
40,46,normal
41,46,normal
42,46,normal
43,46,normal
44,46,normal
45,46,normal
46,46,normal
47,46,normal
48,46,normal
49,46,normal
50,46,normal
51,46,normal
52,46,normal
53,46,normal
54,46,normal
55,46,normal
56,46,normal
57,46,normal
58,46,normal
59,46,normal
60,46,normal
61,46,normal
62,46,normal
63,46,normal
64,46,normal
65,46,normal
66,46,normal
67,46,normal
68,46,normal
69,46,normal
70,46,normal
71,46,normal
72,46,normal
73,46,normal
74,46,normal
75,46,normal
76,46,normal
77,46,normal
78,46,normal
79,46,normal
80,46,normal
81,46,normal
82,46,normal
83,46,normal
84,46,normal
85,46,normal
86,46,normal
87,46,normal
88,46,normal
89,46,normal
90,46,normal
91,46,normal
92,46,normal
93,46,normal
94,46,normal
95,46,normal
96,46,normal
97,46,normal
98,46,normal
99,46,normal
0,47,normal
1,47,normal
2,47,normal
3,47,normal
4,47,normal
5,47,normal
6,47,normal
7,47,normal
8,47,normal
9,47,normal
10,47,normal
11,47,normal
12,47,normal
13,47,normal
14,47,normal
15,47,normal
16,47,normal
17,47,normal
18,47,normal
19,47,normal
20,47,normal
21,47,normal
22,47,normal
23,47,normal
24,47,normal
25,47,normal
26,47,normal
27,47,normal
28,47,normal
29,47,normal
30,47,normal
31,47,normal
32,47,normal
33,47,normal
34,47,normal
35,47,normal
36,47,normal
37,47,normal
38,47,normal
39,47,normal
40,47,normal
41,47,normal
42,47,normal
43,47,normal
44,47,normal
45,47,normal
46,47,normal
47,47,normal
48,47,normal
49,47,normal
50,47,normal
51,47,normal
52,47,normal
53,47,normal
54,47,normal
55,47,normal
56,47,normal
57,47,normal
58,47,normal
59,47,normal
60,47,normal
61,47,normal
62,47,normal
63,47,normal
64,47,normal
65,47,normal
66,47,normal
67,47,normal
68,47,normal
69,47,normal
70,47,normal
71,47,normal
72,47,normal
73,47,normal
74,47,normal
75,47,normal
76,47,normal
77,47,normal
78,47,normal
79,47,normal
80,47,normal
81,47,normal
82,47,normal
83,47,normal
84,47,normal
85,47,normal
86,47,normal
87,47,normal
88,47,normal
89,47,normal
90,47,normal
91,47,normal
92,47,normal
93,47,normal
94,47,normal
95,47,normal
96,47,normal
97,47,normal
98,47,normal
99,47,normal
0,48,normal
1,48,normal
2,48,normal
3,48,normal
4,48,normal
5,48,normal
6,48,normal
7,48,normal
8,48,normal
9,48,normal
10,48,normal
11,48,normal
12,48,normal
13,48,normal
14,48,normal
15,48,normal
16,48,normal
17,48,normal
18,48,normal
19,48,normal
20,48,normal
21,48,normal
22,48,normal
23,48,normal
24,48,normal
25,48,normal
26,48,normal
27,48,normal
28,48,normal
29,48,normal
30,48,normal
31,48,normal
32,48,normal
33,48,normal
34,48,normal
35,48,normal
36,48,normal
37,48,normal
38,48,normal
39,48,normal
40,48,normal
41,48,normal
42,48,normal
43,48,normal
44,48,normal
45,48,normal
46,48,normal
47,48,normal
48,48,normal
49,48,normal
50,48,normal
51,48,normal
52,48,normal
53,48,normal
54,48,normal
55,48,normal
56,48,normal
57,48,normal
58,48,normal
59,48,normal
60,48,normal
61,48,normal
62,48,normal
63,48,normal
64,48,normal
65,48,normal
66,48,normal
67,48,normal
68,48,normal
69,48,normal
70,48,normal
71,48,normal
72,48,normal
73,48,normal
74,48,normal
75,48,normal
76,48,normal
77,48,normal
78,48,normal
79,48,normal
80,48,normal
81,48,normal
82,48,normal
83,48,normal
84,48,normal
85,48,normal
86,48,normal
87,48,normal
88,48,normal
89,48,normal
90,48,normal
91,48,normal
92,48,normal
93,48,normal
94,48,normal
95,48,normal
96,48,normal
97,48,normal
98,48,normal
99,48,normal
0,49,normal
1,49,normal
2,49,normal
3,49,normal
4,49,normal
5,49,normal
6,49,normal
7,49,normal
8,49,normal
9,49,normal
10,49,normal
11,49,normal
12,49,normal
13,49,normal
14,49,normal
15,49,normal
16,49,normal
17,49,normal
18,49,normal
19,49,normal
20,49,normal
21,49,normal
22,49,normal
23,49,normal
24,49,normal
25,49,normal
26,49,normal
27,49,normal
28,49,normal
29,49,normal
30,49,normal
31,49,normal
32,49,normal
33,49,normal
34,49,normal
35,49,normal
36,49,normal
37,49,normal
38,49,normal
39,49,normal
40,49,normal
41,49,normal
42,49,normal
43,49,normal
44,49,normal
45,49,normal
46,49,normal
47,49,normal
48,49,normal
49,49,normal
50,49,normal
51,49,normal
52,49,normal
53,49,normal
54,49,normal
55,49,normal
56,49,normal
57,49,normal
58,49,normal
59,49,normal
60,49,normal
61,49,normal
62,49,normal
63,49,normal
64,49,normal
65,49,normal
66,49,normal
67,49,normal
68,49,normal
69,49,normal
70,49,normal
71,49,normal
72,49,normal
73,49,normal
74,49,normal
75,49,normal
76,49,normal
77,49,normal
78,49,normal
79,49,normal
80,49,normal
81,49,normal
82,49,normal
83,49,normal
84,49,normal
85,49,normal
86,49,normal
87,49,normal
88,49,normal
89,49,normal
90,49,normal
91,49,normal
92,49,normal
93,49,normal
94,49,normal
95,49,normal
96,49,normal
97,49,normal
98,49,normal
99,49,normal
0,50,normal
1,50,normal
2,50,normal
3,50,normal
4,50,normal
5,50,normal
6,50,normal
7,50,normal
8,50,normal
9,50,normal
10,50,normal
11,50,normal
12,50,normal
13,50,normal
14,50,normal
15,50,normal
16,50,normal
17,50,normal
18,50,normal
19,50,normal
20,50,normal
21,50,normal
22,50,normal
23,50,normal
24,50,normal
25,50,normal
26,50,normal
27,50,normal
28,50,normal
29,50,normal
30,50,normal
31,50,normal
32,50,normal
33,50,normal
34,50,normal
35,50,normal
36,50,normal
37,50,normal
38,50,normal
39,50,normal
40,50,normal
41,50,normal
42,50,normal
43,50,normal
44,50,normal
45,50,normal
46,50,normal
47,50,normal
48,50,normal
49,50,normal
50,50,normal
51,50,normal
52,50,normal
53,50,normal
54,50,normal
55,50,normal
56,50,normal
57,50,normal
58,50,normal
59,50,normal
60,50,normal
61,50,normal
62,50,normal
63,50,normal
64,50,normal
65,50,normal
66,50,normal
67,50,normal
68,50,normal
69,50,normal
70,50,normal
71,50,normal
72,50,normal
73,50,normal
74,50,normal
75,50,normal
76,50,normal
77,50,normal
78,50,normal
79,50,normal
80,50,normal
81,50,normal
82,50,normal
83,50,normal
84,50,normal
85,50,normal
86,50,normal
87,50,normal
88,50,normal
89,50,normal
90,50,normal
91,50,normal
92,50,normal
93,50,normal
94,50,normal
95,50,normal
96,50,normal
97,50,normal
98,50,normal
99,50,normal
0,51,normal
1,51,normal
2,51,normal
3,51,normal
4,51,normal
5,51,normal
6,51,normal
7,51,normal
8,51,normal
9,51,normal
10,51,normal
11,51,normal
12,51,normal
13,51,normal
14,51,normal
15,51,normal
16,51,normal
17,51,normal
18,51,normal
19,51,normal
20,51,normal
21,51,normal
22,51,normal
23,51,normal
24,51,normal
25,51,normal
26,51,normal
27,51,normal
28,51,normal
29,51,normal
30,51,normal
31,51,normal
32,51,normal
33,51,normal
34,51,normal
35,51,normal
36,51,normal
37,51,normal
38,51,normal
39,51,normal
40,51,normal
41,51,normal
42,51,normal
43,51,normal
44,51,normal
45,51,normal
46,51,normal
47,51,normal
48,51,normal
49,51,normal
50,51,normal
51,51,normal
52,51,normal
53,51,normal
54,51,normal
55,51,normal
56,51,normal
57,51,normal
58,51,normal
59,51,normal
60,51,normal
61,51,normal
62,51,normal
63,51,normal
64,51,normal
65,51,normal
66,51,normal
67,51,normal
68,51,normal
69,51,normal
70,51,normal
71,51,normal
72,51,normal
73,51,normal
74,51,normal
75,51,normal
76,51,normal
77,51,normal
78,51,normal
79,51,normal
80,51,normal
81,51,normal
82,51,normal
83,51,normal
84,51,normal
85,51,normal
86,51,normal
87,51,normal
88,51,normal
89,51,normal
90,51,normal
91,51,normal
92,51,normal
93,51,normal
94,51,normal
95,51,normal
96,51,normal
97,51,normal
98,51,normal
99,51,normal
0,52,normal
1,52,normal
2,52,normal
3,52,normal
4,52,normal
5,52,normal
6,52,normal
7,52,normal
8,52,normal
9,52,normal
10,52,normal
11,52,normal
12,52,normal
13,52,normal
14,52,normal
15,52,normal
16,52,normal
17,52,normal
18,52,normal
19,52,normal
20,52,normal
21,52,normal
22,52,normal
23,52,normal
24,52,normal
25,52,normal
26,52,normal
27,52,normal
28,52,normal
29,52,normal
30,52,normal
31,52,normal
32,52,normal
33,52,normal
34,52,normal
35,52,normal
36,52,normal
37,52,normal
38,52,normal
39,52,normal
40,52,normal
41,52,normal
42,52,normal
43,52,normal
44,52,normal
45,52,normal
46,52,normal
47,52,normal
48,52,normal
49,52,normal
50,52,normal
51,52,normal
52,52,normal
53,52,normal
54,52,normal
55,52,normal
56,52,normal
57,52,normal
58,52,normal
59,52,normal
60,52,normal
61,52,normal
62,52,normal
63,52,normal
64,52,normal
65,52,normal
66,52,normal
67,52,normal
68,52,normal
69,52,normal
70,52,normal
71,52,normal
72,52,normal
73,52,normal
74,52,normal
75,52,normal
76,52,normal
77,52,normal
78,52,normal
79,52,normal
80,52,normal
81,52,normal
82,52,normal
83,52,normal
84,52,normal
85,52,normal
86,52,normal
87,52,normal
88,52,normal
89,52,normal
90,52,normal
91,52,normal
92,52,normal
93,52,normal
94,52,normal
95,52,normal
96,52,normal
97,52,normal
98,52,normal
99,52,normal
0,53,normal
1,53,normal
2,53,normal
3,53,normal
4,53,normal
5,53,normal
6,53,normal
7,53,normal
8,53,normal
9,53,normal
10,53,normal
11,53,normal
12,53,normal
13,53,normal
14,53,normal
15,53,normal
16,53,normal
17,53,normal
18,53,normal
19,53,normal
20,53,normal
21,53,normal
22,53,normal
23,53,normal
24,53,normal
25,53,normal
26,53,normal
27,53,normal
28,53,normal
29,53,normal
30,53,normal
31,53,normal
32,53,normal
33,53,normal
34,53,normal
35,53,normal
36,53,normal
37,53,normal
38,53,normal
39,53,normal
40,53,normal
41,53,normal
42,53,normal
43,53,normal
44,53,normal
45,53,normal
46,53,normal
47,53,normal
48,53,normal
49,53,normal
50,53,normal
51,53,normal
52,53,normal
53,53,normal
54,53,normal
55,53,normal
56,53,normal
57,53,normal
58,53,normal
59,53,normal
60,53,normal
61,53,normal
62,53,normal
63,53,normal
64,53,normal
65,53,normal
66,53,normal
67,53,normal
68,53,normal
69,53,normal
70,53,normal
71,53,normal
72,53,normal
73,53,normal
74,53,normal
75,53,normal
76,53,normal
77,53,normal
78,53,normal
79,53,normal
80,53,normal
81,53,normal
82,53,normal
83,53,normal
84,53,normal
85,53,normal
86,53,normal
87,53,normal
88,53,normal
89,53,normal
90,53,normal
91,53,normal
92,53,normal
93,53,normal
94,53,normal
95,53,normal
96,53,normal
97,53,normal
98,53,normal
99,53,normal
0,54,normal
1,54,normal
2,54,normal
3,54,normal
4,54,normal
5,54,normal
6,54,normal
7,54,normal
8,54,normal
9,54,normal
10,54,normal
11,54,normal
12,54,normal
13,54,normal
14,54,normal
15,54,normal
16,54,normal
17,54,normal
18,54,normal
19,54,normal
20,54,normal
21,54,normal
22,54,normal
23,54,normal
24,54,normal
25,54,normal
26,54,normal
27,54,normal
28,54,normal
29,54,normal
30,54,normal
31,54,normal
32,54,normal
33,54,normal
34,54,normal
35,54,normal
36,54,normal
37,54,normal
38,54,normal
39,54,normal
40,54,normal
41,54,normal
42,54,normal
43,54,normal
44,54,normal
45,54,normal
46,54,normal
47,54,normal
48,54,normal
49,54,normal
50,54,normal
51,54,normal
52,54,normal
53,54,normal
54,54,normal
55,54,normal
56,54,normal
57,54,normal
58,54,normal
59,54,normal
60,54,normal
61,54,normal
62,54,normal
63,54,normal
64,54,normal
65,54,normal
66,54,normal
67,54,normal
68,54,normal
69,54,normal
70,54,normal
71,54,normal
72,54,normal
73,54,normal
74,54,normal
75,54,normal
76,54,normal
77,54,normal
78,54,normal
79,54,normal
80,54,normal
81,54,normal
82,54,normal
83,54,normal
84,54,normal
85,54,normal
86,54,normal
87,54,normal
88,54,normal
89,54,normal
90,54,normal
91,54,normal
92,54,normal
93,54,normal
94,54,normal
95,54,normal
96,54,normal
97,54,normal
98,54,normal
99,54,normal
0,55,normal
1,55,normal
2,55,normal
3,55,normal
4,55,normal
5,55,normal
6,55,normal
7,55,normal
8,55,normal
9,55,normal
10,55,normal
11,55,normal
12,55,normal
13,55,normal
14,55,normal
15,55,normal
16,55,normal
17,55,normal
18,55,normal
19,55,normal
20,55,normal
21,55,normal
22,55,normal
23,55,normal
24,55,normal
25,55,normal
26,55,normal
27,55,normal
28,55,normal
29,55,normal
30,55,normal
31,55,normal
32,55,normal
33,55,normal
34,55,normal
35,55,normal
36,55,normal
37,55,normal
38,55,normal
39,55,normal
40,55,normal
41,55,normal
42,55,normal
43,55,normal
44,55,normal
45,55,normal
46,55,normal
47,55,normal
48,55,normal
49,55,normal
50,55,normal
51,55,normal
52,55,normal
53,55,normal
54,55,normal
55,55,normal
56,55,normal
57,55,normal
58,55,normal
59,55,normal
60,55,normal
61,55,normal
62,55,normal
63,55,normal
64,55,normal
65,55,normal
66,55,normal
67,55,normal
68,55,normal
69,55,normal
70,55,normal
71,55,normal
72,55,normal
73,55,normal
74,55,normal
75,55,normal
76,55,normal
77,55,normal
78,55,normal
79,55,normal
80,55,normal
81,55,normal
82,55,normal
83,55,normal
84,55,normal
85,55,normal
86,55,normal
87,55,normal
88,55,normal
89,55,normal
90,55,normal
91,55,normal
92,55,normal
93,55,normal
94,55,normal
95,55,normal
96,55,normal
97,55,normal
98,55,normal
99,55,normal
0,56,normal
1,56,normal
2,56,normal
3,56,normal
4,56,normal
5,56,normal
6,56,normal
7,56,normal
8,56,normal
9,56,normal
10,56,normal
11,56,normal
12,56,normal
13,56,normal
14,56,normal
15,56,normal
16,56,normal
17,56,normal
18,56,normal
19,56,normal
20,56,normal
21,56,normal
22,56,normal
23,56,normal
24,56,normal
25,56,normal
26,56,normal
27,56,normal
28,56,normal
29,56,normal
30,56,normal
31,56,normal
32,56,normal
33,56,normal
34,56,normal
35,56,normal
36,56,normal
37,56,normal
38,56,normal
39,56,normal
40,56,normal
41,56,normal
42,56,normal
43,56,normal
44,56,normal
45,56,normal
46,56,normal
47,56,normal
48,56,normal
49,56,normal
50,56,normal
51,56,normal
52,56,normal
53,56,normal
54,56,normal
55,56,normal
56,56,normal
57,56,normal
58,56,normal
59,56,normal
60,56,normal
61,56,normal
62,56,normal
63,56,normal
64,56,normal
65,56,normal
66,56,normal
67,56,normal
68,56,normal
69,56,normal
70,56,normal
71,56,normal
72,56,normal
73,56,normal
74,56,normal
75,56,normal
76,56,normal
77,56,normal
78,56,normal
79,56,normal
80,56,normal
81,56,normal
82,56,normal
83,56,normal
84,56,normal
85,56,normal
86,56,normal
87,56,normal
88,56,normal
89,56,normal
90,56,normal
91,56,normal
92,56,normal
93,56,normal
94,56,normal
95,56,normal
96,56,normal
97,56,normal
98,56,normal
99,56,normal
0,57,normal
1,57,normal
2,57,normal
3,57,normal
4,57,normal
5,57,normal
6,57,normal
7,57,normal
8,57,normal
9,57,normal
10,57,normal
11,57,normal
12,57,normal
13,57,normal
14,57,normal
15,57,normal
16,57,normal
17,57,normal
18,57,normal
19,57,normal
20,57,normal
21,57,normal
22,57,normal
23,57,normal
24,57,normal
25,57,normal
26,57,normal
27,57,normal
28,57,normal
29,57,normal
30,57,normal
31,57,normal
32,57,barrier
33,57,normal
34,57,normal
35,57,normal
36,57,normal
37,57,normal
38,57,normal
39,57,normal
40,57,normal
41,57,normal
42,57,normal
43,57,normal
44,57,normal
45,57,normal
46,57,normal
47,57,normal
48,57,normal
49,57,normal
50,57,normal
51,57,normal
52,57,normal
53,57,normal
54,57,normal
55,57,normal
56,57,normal
57,57,normal
58,57,normal
59,57,normal
60,57,normal
61,57,normal
62,57,normal
63,57,normal
64,57,normal
65,57,normal
66,57,normal
67,57,normal
68,57,normal
69,57,normal
70,57,normal
71,57,normal
72,57,normal
73,57,normal
74,57,normal
75,57,normal
76,57,normal
77,57,normal
78,57,normal
79,57,normal
80,57,normal
81,57,normal
82,57,normal
83,57,normal
84,57,normal
85,57,normal
86,57,normal
87,57,normal
88,57,normal
89,57,normal
90,57,normal
91,57,normal
92,57,normal
93,57,normal
94,57,normal
95,57,normal
96,57,normal
97,57,normal
98,57,normal
99,57,normal
0,58,normal
1,58,normal
2,58,normal
3,58,normal
4,58,normal
5,58,normal
6,58,normal
7,58,normal
8,58,normal
9,58,normal
10,58,normal
11,58,normal
12,58,normal
13,58,normal
14,58,normal
15,58,normal
16,58,normal
17,58,normal
18,58,normal
19,58,normal
20,58,normal
21,58,normal
22,58,normal
23,58,normal
24,58,normal
25,58,normal
26,58,normal
27,58,normal
28,58,normal
29,58,normal
30,58,normal
31,58,normal
32,58,normal
33,58,normal
34,58,normal
35,58,normal
36,58,normal
37,58,normal
38,58,normal
39,58,normal
40,58,normal
41,58,normal
42,58,normal
43,58,normal
44,58,normal
45,58,normal
46,58,normal
47,58,normal
48,58,normal
49,58,normal
50,58,normal
51,58,normal
52,58,normal
53,58,normal
54,58,normal
55,58,normal
56,58,normal
57,58,normal
58,58,normal
59,58,normal
60,58,normal
61,58,normal
62,58,normal
63,58,normal
64,58,normal
65,58,normal
66,58,normal
67,58,normal
68,58,normal
69,58,normal
70,58,normal
71,58,normal
72,58,normal
73,58,normal
74,58,normal
75,58,normal
76,58,normal
77,58,normal
78,58,normal
79,58,normal
80,58,normal
81,58,normal
82,58,normal
83,58,normal
84,58,normal
85,58,normal
86,58,normal
87,58,normal
88,58,normal
89,58,normal
90,58,normal
91,58,normal
92,58,normal
93,58,normal
94,58,normal
95,58,normal
96,58,normal
97,58,normal
98,58,normal
99,58,normal
0,59,normal
1,59,normal
2,59,normal
3,59,normal
4,59,normal
5,59,normal
6,59,normal
7,59,normal
8,59,normal
9,59,normal
10,59,normal
11,59,normal
12,59,normal
13,59,normal
14,59,normal
15,59,normal
16,59,normal
17,59,normal
18,59,normal
19,59,normal
20,59,normal
21,59,normal
22,59,normal
23,59,normal
24,59,normal
25,59,normal
26,59,normal
27,59,normal
28,59,normal
29,59,normal
30,59,normal
31,59,normal
32,59,normal
33,59,normal
34,59,normal
35,59,normal
36,59,normal
37,59,normal
38,59,normal
39,59,normal
40,59,normal
41,59,normal
42,59,normal
43,59,normal
44,59,normal
45,59,normal
46,59,normal
47,59,normal
48,59,normal
49,59,normal
50,59,normal
51,59,normal
52,59,normal
53,59,normal
54,59,normal
55,59,normal
56,59,normal
57,59,normal
58,59,normal
59,59,normal
60,59,normal
61,59,normal
62,59,normal
63,59,normal
64,59,normal
65,59,normal
66,59,normal
67,59,normal
68,59,normal
69,59,normal
70,59,normal
71,59,normal
72,59,normal
73,59,normal
74,59,normal
75,59,normal
76,59,normal
77,59,normal
78,59,normal
79,59,normal
80,59,normal
81,59,normal
82,59,normal
83,59,normal
84,59,normal
85,59,normal
86,59,normal
87,59,normal
88,59,normal
89,59,normal
90,59,normal
91,59,normal
92,59,normal
93,59,normal
94,59,normal
